Id,Province/State,Country/Region,Lat,Long,Date,ConfirmedCases,Fatalities
24843,Virginia,US,37.7693,-78.17,2020-02-02,0.0,0.0
24844,Virginia,US,37.7693,-78.17,2020-02-03,0.0,0.0
24845,Virginia,US,37.7693,-78.17,2020-02-04,0.0,0.0
24846,Virginia,US,37.7693,-78.17,2020-02-05,0.0,0.0
24847,Virginia,US,37.7693,-78.17,2020-02-06,0.0,0.0
24848,Virginia,US,37.7693,-78.17,2020-02-07,0.0,0.0
24849,Virginia,US,37.7693,-78.17,2020-02-08,0.0,0.0
24850,Virginia,US,37.7693,-78.17,2020-02-09,0.0,0.0
24851,Virginia,US,37.7693,-78.17,2020-02-10,0.0,0.0
24852,Virginia,US,37.7693,-78.17,2020-02-11,0.0,0.0
24853,Virginia,US,37.7693,-78.17,2020-02-12,0.0,0.0
24854,Virginia,US,37.7693,-78.17,2020-02-13,0.0,0.0
24855,Virginia,US,37.7693,-78.17,2020-02-14,0.0,0.0
24856,Virginia,US,37.7693,-78.17,2020-02-15,0.0,0.0
24857,Virginia,US,37.7693,-78.17,2020-02-16,0.0,0.0
24858,Virginia,US,37.7693,-78.17,2020-02-17,0.0,0.0
24859,Virginia,US,37.7693,-78.17,2020-02-18,0.0,0.0
24860,Virginia,US,37.7693,-78.17,2020-02-19,0.0,0.0
24861,Virginia,US,37.7693,-78.17,2020-02-20,0.0,0.0
24862,Virginia,US,37.7693,-78.17,2020-02-21,0.0,0.0
24863,Virginia,US,37.7693,-78.17,2020-02-22,0.0,0.0
24864,Virginia,US,37.7693,-78.17,2020-02-23,0.0,0.0
24865,Virginia,US,37.7693,-78.17,2020-02-24,0.0,0.0
24866,Virginia,US,37.7693,-78.17,2020-02-25,0.0,0.0
24867,Virginia,US,37.7693,-78.17,2020-02-26,0.0,0.0
24868,Virginia,US,37.7693,-78.17,2020-02-27,0.0,0.0
24869,Virginia,US,37.7693,-78.17,2020-02-28,0.0,0.0
24870,Virginia,US,37.7693,-78.17,2020-02-29,0.0,0.0
24871,Virginia,US,37.7693,-78.17,2020-03-01,0.0,0.0
24872,Virginia,US,37.7693,-78.17,2020-03-02,0.0,0.0
24873,Virginia,US,37.7693,-78.17,2020-03-03,0.0,0.0
24874,Virginia,US,37.7693,-78.17,2020-03-04,0.0,0.0
24875,Virginia,US,37.7693,-78.17,2020-03-05,0.0,0.0
24876,Virginia,US,37.7693,-78.17,2020-03-06,0.0,0.0
24877,Virginia,US,37.7693,-78.17,2020-03-07,0.0,0.0
24878,Virginia,US,37.7693,-78.17,2020-03-08,0.0,0.0
24879,Virginia,US,37.7693,-78.17,2020-03-09,0.0,0.0
24880,Virginia,US,37.7693,-78.17,2020-03-10,7.0,0.0
24881,Virginia,US,37.7693,-78.17,2020-03-11,9.0,0.0
24882,Virginia,US,37.7693,-78.17,2020-03-12,17.0,0.0
24883,Virginia,US,37.7693,-78.17,2020-03-13,30.0,0.0
24884,Virginia,US,37.7693,-78.17,2020-03-14,41.0,1.0
24885,Virginia,US,37.7693,-78.17,2020-03-15,45.0,1.0
24886,Virginia,US,37.7693,-78.17,2020-03-16,49.0,1.0
24887,Virginia,US,37.7693,-78.17,2020-03-17,67.0,2.0
24888,Virginia,US,37.7693,-78.17,2020-03-18,77.0,2.0
24889,Virginia,US,37.7693,-78.17,2020-03-19,99.0,2.0
24890,Virginia,US,37.7693,-78.17,2020-03-20,122.0,2.0
24891,Virginia,US,37.7693,-78.17,2020-03-21,156.0,2.0
24892,Virginia,US,37.7693,-78.17,2020-03-22,221.0,6.0
24893,Virginia,US,37.7693,-78.17,2020-03-23,254.0,6.0
24894,Virginia,US,37.7693,-78.17,2020-03-24,293.0,9.0
24925,Washington,US,47.4009,-121.4905,2020-01-22,0.0,0.0
24926,Washington,US,47.4009,-121.4905,2020-01-23,0.0,0.0
24927,Washington,US,47.4009,-121.4905,2020-01-24,0.0,0.0
24928,Washington,US,47.4009,-121.4905,2020-01-25,0.0,0.0
24929,Washington,US,47.4009,-121.4905,2020-01-26,0.0,0.0
24930,Washington,US,47.4009,-121.4905,2020-01-27,0.0,0.0
24931,Washington,US,47.4009,-121.4905,2020-01-28,0.0,0.0
24932,Washington,US,47.4009,-121.4905,2020-01-29,0.0,0.0
24933,Washington,US,47.4009,-121.4905,2020-01-30,0.0,0.0
24934,Washington,US,47.4009,-121.4905,2020-01-31,0.0,0.0
24935,Washington,US,47.4009,-121.4905,2020-02-01,0.0,0.0
24936,Washington,US,47.4009,-121.4905,2020-02-02,0.0,0.0
24937,Washington,US,47.4009,-121.4905,2020-02-03,0.0,0.0
24938,Washington,US,47.4009,-121.4905,2020-02-04,0.0,0.0
24939,Washington,US,47.4009,-121.4905,2020-02-05,0.0,0.0
24940,Washington,US,47.4009,-121.4905,2020-02-06,0.0,0.0
24941,Washington,US,47.4009,-121.4905,2020-02-07,0.0,0.0
24942,Washington,US,47.4009,-121.4905,2020-02-08,0.0,0.0
24943,Washington,US,47.4009,-121.4905,2020-02-09,0.0,0.0
24944,Washington,US,47.4009,-121.4905,2020-02-10,0.0,0.0
24945,Washington,US,47.4009,-121.4905,2020-02-11,0.0,0.0
24946,Washington,US,47.4009,-121.4905,2020-02-12,0.0,0.0
24947,Washington,US,47.4009,-121.4905,2020-02-13,0.0,0.0
24948,Washington,US,47.4009,-121.4905,2020-02-14,0.0,0.0
24949,Washington,US,47.4009,-121.4905,2020-02-15,0.0,0.0
24950,Washington,US,47.4009,-121.4905,2020-02-16,0.0,0.0
24951,Washington,US,47.4009,-121.4905,2020-02-17,0.0,0.0
24952,Washington,US,47.4009,-121.4905,2020-02-18,0.0,0.0
24953,Washington,US,47.4009,-121.4905,2020-02-19,0.0,0.0
24954,Washington,US,47.4009,-121.4905,2020-02-20,0.0,0.0
24955,Washington,US,47.4009,-121.4905,2020-02-21,0.0,0.0
24956,Washington,US,47.4009,-121.4905,2020-02-22,0.0,0.0
24957,Washington,US,47.4009,-121.4905,2020-02-23,0.0,0.0
24958,Washington,US,47.4009,-121.4905,2020-02-24,0.0,0.0
24959,Washington,US,47.4009,-121.4905,2020-02-25,0.0,0.0
24960,Washington,US,47.4009,-121.4905,2020-02-26,0.0,0.0
24961,Washington,US,47.4009,-121.4905,2020-02-27,0.0,0.0
24962,Washington,US,47.4009,-121.4905,2020-02-28,0.0,0.0
24963,Washington,US,47.4009,-121.4905,2020-02-29,0.0,0.0
24964,Washington,US,47.4009,-121.4905,2020-03-01,0.0,0.0
24965,Washington,US,47.4009,-121.4905,2020-03-02,0.0,0.0
24966,Washington,US,47.4009,-121.4905,2020-03-03,0.0,0.0
24967,Washington,US,47.4009,-121.4905,2020-03-04,0.0,0.0
24968,Washington,US,47.4009,-121.4905,2020-03-05,0.0,0.0
24969,Washington,US,47.4009,-121.4905,2020-03-06,0.0,0.0
24970,Washington,US,47.4009,-121.4905,2020-03-07,0.0,0.0
24971,Washington,US,47.4009,-121.4905,2020-03-08,0.0,0.0
24972,Washington,US,47.4009,-121.4905,2020-03-09,0.0,0.0
24973,Washington,US,47.4009,-121.4905,2020-03-10,267.0,23.0
24974,Washington,US,47.4009,-121.4905,2020-03-11,366.0,29.0
24975,Washington,US,47.4009,-121.4905,2020-03-12,442.0,31.0
24976,Washington,US,47.4009,-121.4905,2020-03-13,568.0,37.0
24977,Washington,US,47.4009,-121.4905,2020-03-14,572.0,37.0
24978,Washington,US,47.4009,-121.4905,2020-03-15,643.0,40.0
24979,Washington,US,47.4009,-121.4905,2020-03-16,904.0,48.0
24980,Washington,US,47.4009,-121.4905,2020-03-17,1076.0,55.0
24981,Washington,US,47.4009,-121.4905,2020-03-18,1014.0,55.0
24982,Washington,US,47.4009,-121.4905,2020-03-19,1376.0,74.0
24983,Washington,US,47.4009,-121.4905,2020-03-20,1524.0,83.0
24984,Washington,US,47.4009,-121.4905,2020-03-21,1793.0,94.0
24985,Washington,US,47.4009,-121.4905,2020-03-22,1996.0,95.0
24986,Washington,US,47.4009,-121.4905,2020-03-23,2221.0,109.0
24987,Washington,US,47.4009,-121.4905,2020-03-24,2328.0,116.0
25018,West Virginia,US,38.4912,-80.9545,2020-01-22,0.0,0.0
25019,West Virginia,US,38.4912,-80.9545,2020-01-23,0.0,0.0
25020,West Virginia,US,38.4912,-80.9545,2020-01-24,0.0,0.0
25021,West Virginia,US,38.4912,-80.9545,2020-01-25,0.0,0.0
25022,West Virginia,US,38.4912,-80.9545,2020-01-26,0.0,0.0
25023,West Virginia,US,38.4912,-80.9545,2020-01-27,0.0,0.0
25024,West Virginia,US,38.4912,-80.9545,2020-01-28,0.0,0.0
25025,West Virginia,US,38.4912,-80.9545,2020-01-29,0.0,0.0
25026,West Virginia,US,38.4912,-80.9545,2020-01-30,0.0,0.0
25027,West Virginia,US,38.4912,-80.9545,2020-01-31,0.0,0.0
25028,West Virginia,US,38.4912,-80.9545,2020-02-01,0.0,0.0
25029,West Virginia,US,38.4912,-80.9545,2020-02-02,0.0,0.0
25030,West Virginia,US,38.4912,-80.9545,2020-02-03,0.0,0.0
25031,West Virginia,US,38.4912,-80.9545,2020-02-04,0.0,0.0
25032,West Virginia,US,38.4912,-80.9545,2020-02-05,0.0,0.0
25033,West Virginia,US,38.4912,-80.9545,2020-02-06,0.0,0.0
25034,West Virginia,US,38.4912,-80.9545,2020-02-07,0.0,0.0
25035,West Virginia,US,38.4912,-80.9545,2020-02-08,0.0,0.0
25036,West Virginia,US,38.4912,-80.9545,2020-02-09,0.0,0.0
25037,West Virginia,US,38.4912,-80.9545,2020-02-10,0.0,0.0
25038,West Virginia,US,38.4912,-80.9545,2020-02-11,0.0,0.0
25039,West Virginia,US,38.4912,-80.9545,2020-02-12,0.0,0.0
25040,West Virginia,US,38.4912,-80.9545,2020-02-13,0.0,0.0
25041,West Virginia,US,38.4912,-80.9545,2020-02-14,0.0,0.0
25042,West Virginia,US,38.4912,-80.9545,2020-02-15,0.0,0.0
25043,West Virginia,US,38.4912,-80.9545,2020-02-16,0.0,0.0
25044,West Virginia,US,38.4912,-80.9545,2020-02-17,0.0,0.0
25045,West Virginia,US,38.4912,-80.9545,2020-02-18,0.0,0.0
25046,West Virginia,US,38.4912,-80.9545,2020-02-19,0.0,0.0
25047,West Virginia,US,38.4912,-80.9545,2020-02-20,0.0,0.0
25048,West Virginia,US,38.4912,-80.9545,2020-02-21,0.0,0.0
25049,West Virginia,US,38.4912,-80.9545,2020-02-22,0.0,0.0
25050,West Virginia,US,38.4912,-80.9545,2020-02-23,0.0,0.0
25051,West Virginia,US,38.4912,-80.9545,2020-02-24,0.0,0.0
25052,West Virginia,US,38.4912,-80.9545,2020-02-25,0.0,0.0
25053,West Virginia,US,38.4912,-80.9545,2020-02-26,0.0,0.0
25054,West Virginia,US,38.4912,-80.9545,2020-02-27,0.0,0.0
25055,West Virginia,US,38.4912,-80.9545,2020-02-28,0.0,0.0
25056,West Virginia,US,38.4912,-80.9545,2020-02-29,0.0,0.0
25057,West Virginia,US,38.4912,-80.9545,2020-03-01,0.0,0.0
25058,West Virginia,US,38.4912,-80.9545,2020-03-02,0.0,0.0
25059,West Virginia,US,38.4912,-80.9545,2020-03-03,0.0,0.0
25060,West Virginia,US,38.4912,-80.9545,2020-03-04,0.0,0.0
25061,West Virginia,US,38.4912,-80.9545,2020-03-05,0.0,0.0
25062,West Virginia,US,38.4912,-80.9545,2020-03-06,0.0,0.0
25063,West Virginia,US,38.4912,-80.9545,2020-03-07,0.0,0.0
25064,West Virginia,US,38.4912,-80.9545,2020-03-08,0.0,0.0
25065,West Virginia,US,38.4912,-80.9545,2020-03-09,0.0,0.0
25066,West Virginia,US,38.4912,-80.9545,2020-03-10,0.0,0.0
25067,West Virginia,US,38.4912,-80.9545,2020-03-11,0.0,0.0
25068,West Virginia,US,38.4912,-80.9545,2020-03-12,0.0,0.0
25069,West Virginia,US,38.4912,-80.9545,2020-03-13,0.0,0.0
25070,West Virginia,US,38.4912,-80.9545,2020-03-14,0.0,0.0
25071,West Virginia,US,38.4912,-80.9545,2020-03-15,0.0,0.0
25072,West Virginia,US,38.4912,-80.9545,2020-03-16,0.0,0.0
25073,West Virginia,US,38.4912,-80.9545,2020-03-17,1.0,0.0
25074,West Virginia,US,38.4912,-80.9545,2020-03-18,1.0,0.0
25075,West Virginia,US,38.4912,-80.9545,2020-03-19,2.0,0.0
25076,West Virginia,US,38.4912,-80.9545,2020-03-20,7.0,0.0
25077,West Virginia,US,38.4912,-80.9545,2020-03-21,8.0,0.0
25078,West Virginia,US,38.4912,-80.9545,2020-03-22,12.0,0.0
25079,West Virginia,US,38.4912,-80.9545,2020-03-23,16.0,0.0
25080,West Virginia,US,38.4912,-80.9545,2020-03-24,22.0,0.0
25111,Wisconsin,US,44.2685,-89.6165,2020-01-22,0.0,0.0
25112,Wisconsin,US,44.2685,-89.6165,2020-01-23,0.0,0.0
25113,Wisconsin,US,44.2685,-89.6165,2020-01-24,0.0,0.0
25114,Wisconsin,US,44.2685,-89.6165,2020-01-25,0.0,0.0
25115,Wisconsin,US,44.2685,-89.6165,2020-01-26,0.0,0.0
25116,Wisconsin,US,44.2685,-89.6165,2020-01-27,0.0,0.0
25117,Wisconsin,US,44.2685,-89.6165,2020-01-28,0.0,0.0
25118,Wisconsin,US,44.2685,-89.6165,2020-01-29,0.0,0.0
25119,Wisconsin,US,44.2685,-89.6165,2020-01-30,0.0,0.0
25120,Wisconsin,US,44.2685,-89.6165,2020-01-31,0.0,0.0
25121,Wisconsin,US,44.2685,-89.6165,2020-02-01,0.0,0.0
25122,Wisconsin,US,44.2685,-89.6165,2020-02-02,0.0,0.0
25123,Wisconsin,US,44.2685,-89.6165,2020-02-03,0.0,0.0
25124,Wisconsin,US,44.2685,-89.6165,2020-02-04,0.0,0.0
25125,Wisconsin,US,44.2685,-89.6165,2020-02-05,0.0,0.0
25126,Wisconsin,US,44.2685,-89.6165,2020-02-06,0.0,0.0
25127,Wisconsin,US,44.2685,-89.6165,2020-02-07,0.0,0.0
25128,Wisconsin,US,44.2685,-89.6165,2020-02-08,0.0,0.0
25129,Wisconsin,US,44.2685,-89.6165,2020-02-09,0.0,0.0
25130,Wisconsin,US,44.2685,-89.6165,2020-02-10,0.0,0.0
25131,Wisconsin,US,44.2685,-89.6165,2020-02-11,0.0,0.0
25132,Wisconsin,US,44.2685,-89.6165,2020-02-12,0.0,0.0
25133,Wisconsin,US,44.2685,-89.6165,2020-02-13,0.0,0.0
25134,Wisconsin,US,44.2685,-89.6165,2020-02-14,0.0,0.0
25135,Wisconsin,US,44.2685,-89.6165,2020-02-15,0.0,0.0
25136,Wisconsin,US,44.2685,-89.6165,2020-02-16,0.0,0.0
25137,Wisconsin,US,44.2685,-89.6165,2020-02-17,0.0,0.0
25138,Wisconsin,US,44.2685,-89.6165,2020-02-18,0.0,0.0
25139,Wisconsin,US,44.2685,-89.6165,2020-02-19,0.0,0.0
25140,Wisconsin,US,44.2685,-89.6165,2020-02-20,0.0,0.0
25141,Wisconsin,US,44.2685,-89.6165,2020-02-21,0.0,0.0
25142,Wisconsin,US,44.2685,-89.6165,2020-02-22,0.0,0.0
25143,Wisconsin,US,44.2685,-89.6165,2020-02-23,0.0,0.0
25144,Wisconsin,US,44.2685,-89.6165,2020-02-24,0.0,0.0
25145,Wisconsin,US,44.2685,-89.6165,2020-02-25,0.0,0.0
25146,Wisconsin,US,44.2685,-89.6165,2020-02-26,0.0,0.0
25147,Wisconsin,US,44.2685,-89.6165,2020-02-27,0.0,0.0
25148,Wisconsin,US,44.2685,-89.6165,2020-02-28,0.0,0.0
25149,Wisconsin,US,44.2685,-89.6165,2020-02-29,0.0,0.0
25150,Wisconsin,US,44.2685,-89.6165,2020-03-01,0.0,0.0
25151,Wisconsin,US,44.2685,-89.6165,2020-03-02,0.0,0.0
25152,Wisconsin,US,44.2685,-89.6165,2020-03-03,0.0,0.0
25153,Wisconsin,US,44.2685,-89.6165,2020-03-04,0.0,0.0
25154,Wisconsin,US,44.2685,-89.6165,2020-03-05,0.0,0.0
25155,Wisconsin,US,44.2685,-89.6165,2020-03-06,0.0,0.0
25156,Wisconsin,US,44.2685,-89.6165,2020-03-07,0.0,0.0
25157,Wisconsin,US,44.2685,-89.6165,2020-03-08,0.0,0.0
25158,Wisconsin,US,44.2685,-89.6165,2020-03-09,0.0,0.0
25159,Wisconsin,US,44.2685,-89.6165,2020-03-10,3.0,0.0
25160,Wisconsin,US,44.2685,-89.6165,2020-03-11,6.0,0.0
25161,Wisconsin,US,44.2685,-89.6165,2020-03-12,8.0,0.0
25162,Wisconsin,US,44.2685,-89.6165,2020-03-13,19.0,0.0
25163,Wisconsin,US,44.2685,-89.6165,2020-03-14,27.0,0.0
25164,Wisconsin,US,44.2685,-89.6165,2020-03-15,32.0,0.0
25165,Wisconsin,US,44.2685,-89.6165,2020-03-16,47.0,0.0
25166,Wisconsin,US,44.2685,-89.6165,2020-03-17,72.0,0.0
25167,Wisconsin,US,44.2685,-89.6165,2020-03-18,92.0,0.0
25168,Wisconsin,US,44.2685,-89.6165,2020-03-19,159.0,0.0
25169,Wisconsin,US,44.2685,-89.6165,2020-03-20,207.0,3.0
25170,Wisconsin,US,44.2685,-89.6165,2020-03-21,282.0,4.0
25171,Wisconsin,US,44.2685,-89.6165,2020-03-22,381.0,4.0
25172,Wisconsin,US,44.2685,-89.6165,2020-03-23,425.0,5.0
25173,Wisconsin,US,44.2685,-89.6165,2020-03-24,481.0,5.0
25204,Wyoming,US,42.756,-107.3025,2020-01-22,0.0,0.0
25205,Wyoming,US,42.756,-107.3025,2020-01-23,0.0,0.0
25206,Wyoming,US,42.756,-107.3025,2020-01-24,0.0,0.0
25207,Wyoming,US,42.756,-107.3025,2020-01-25,0.0,0.0
25208,Wyoming,US,42.756,-107.3025,2020-01-26,0.0,0.0
25209,Wyoming,US,42.756,-107.3025,2020-01-27,0.0,0.0
25210,Wyoming,US,42.756,-107.3025,2020-01-28,0.0,0.0
25211,Wyoming,US,42.756,-107.3025,2020-01-29,0.0,0.0
25212,Wyoming,US,42.756,-107.3025,2020-01-30,0.0,0.0
25213,Wyoming,US,42.756,-107.3025,2020-01-31,0.0,0.0
25214,Wyoming,US,42.756,-107.3025,2020-02-01,0.0,0.0
25215,Wyoming,US,42.756,-107.3025,2020-02-02,0.0,0.0
25216,Wyoming,US,42.756,-107.3025,2020-02-03,0.0,0.0
25217,Wyoming,US,42.756,-107.3025,2020-02-04,0.0,0.0
25218,Wyoming,US,42.756,-107.3025,2020-02-05,0.0,0.0
25219,Wyoming,US,42.756,-107.3025,2020-02-06,0.0,0.0
25220,Wyoming,US,42.756,-107.3025,2020-02-07,0.0,0.0
25221,Wyoming,US,42.756,-107.3025,2020-02-08,0.0,0.0
25222,Wyoming,US,42.756,-107.3025,2020-02-09,0.0,0.0
25223,Wyoming,US,42.756,-107.3025,2020-02-10,0.0,0.0
25224,Wyoming,US,42.756,-107.3025,2020-02-11,0.0,0.0
25225,Wyoming,US,42.756,-107.3025,2020-02-12,0.0,0.0
25226,Wyoming,US,42.756,-107.3025,2020-02-13,0.0,0.0
25227,Wyoming,US,42.756,-107.3025,2020-02-14,0.0,0.0
25228,Wyoming,US,42.756,-107.3025,2020-02-15,0.0,0.0
25229,Wyoming,US,42.756,-107.3025,2020-02-16,0.0,0.0
25230,Wyoming,US,42.756,-107.3025,2020-02-17,0.0,0.0
25231,Wyoming,US,42.756,-107.3025,2020-02-18,0.0,0.0
25232,Wyoming,US,42.756,-107.3025,2020-02-19,0.0,0.0
25233,Wyoming,US,42.756,-107.3025,2020-02-20,0.0,0.0
25234,Wyoming,US,42.756,-107.3025,2020-02-21,0.0,0.0
25235,Wyoming,US,42.756,-107.3025,2020-02-22,0.0,0.0
25236,Wyoming,US,42.756,-107.3025,2020-02-23,0.0,0.0
25237,Wyoming,US,42.756,-107.3025,2020-02-24,0.0,0.0
25238,Wyoming,US,42.756,-107.3025,2020-02-25,0.0,0.0
25239,Wyoming,US,42.756,-107.3025,2020-02-26,0.0,0.0
25240,Wyoming,US,42.756,-107.3025,2020-02-27,0.0,0.0
25241,Wyoming,US,42.756,-107.3025,2020-02-28,0.0,0.0
25242,Wyoming,US,42.756,-107.3025,2020-02-29,0.0,0.0
25243,Wyoming,US,42.756,-107.3025,2020-03-01,0.0,0.0
25244,Wyoming,US,42.756,-107.3025,2020-03-02,0.0,0.0
25245,Wyoming,US,42.756,-107.3025,2020-03-03,0.0,0.0
25246,Wyoming,US,42.756,-107.3025,2020-03-04,0.0,0.0
25247,Wyoming,US,42.756,-107.3025,2020-03-05,0.0,0.0
25248,Wyoming,US,42.756,-107.3025,2020-03-06,0.0,0.0
25249,Wyoming,US,42.756,-107.3025,2020-03-07,0.0,0.0
25250,Wyoming,US,42.756,-107.3025,2020-03-08,0.0,0.0
25251,Wyoming,US,42.756,-107.3025,2020-03-09,0.0,0.0
25252,Wyoming,US,42.756,-107.3025,2020-03-10,0.0,0.0
25253,Wyoming,US,42.756,-107.3025,2020-03-11,0.0,0.0
25254,Wyoming,US,42.756,-107.3025,2020-03-12,1.0,0.0
25255,Wyoming,US,42.756,-107.3025,2020-03-13,1.0,0.0
25256,Wyoming,US,42.756,-107.3025,2020-03-14,2.0,0.0
25257,Wyoming,US,42.756,-107.3025,2020-03-15,3.0,0.0
25258,Wyoming,US,42.756,-107.3025,2020-03-16,3.0,0.0
25259,Wyoming,US,42.756,-107.3025,2020-03-17,11.0,0.0
25260,Wyoming,US,42.756,-107.3025,2020-03-18,15.0,0.0
25261,Wyoming,US,42.756,-107.3025,2020-03-19,18.0,0.0
25262,Wyoming,US,42.756,-107.3025,2020-03-20,19.0,0.0
25263,Wyoming,US,42.756,-107.3025,2020-03-21,23.0,0.0
25264,Wyoming,US,42.756,-107.3025,2020-03-22,24.0,0.0
25265,Wyoming,US,42.756,-107.3025,2020-03-23,26.0,0.0
25266,Wyoming,US,42.756,-107.3025,2020-03-24,29.0,0.0
25297,,Ukraine,48.3794,31.1656,2020-01-22,0.0,0.0
25298,,Ukraine,48.3794,31.1656,2020-01-23,0.0,0.0
25299,,Ukraine,48.3794,31.1656,2020-01-24,0.0,0.0
25300,,Ukraine,48.3794,31.1656,2020-01-25,0.0,0.0
25301,,Ukraine,48.3794,31.1656,2020-01-26,0.0,0.0
25302,,Ukraine,48.3794,31.1656,2020-01-27,0.0,0.0
25303,,Ukraine,48.3794,31.1656,2020-01-28,0.0,0.0
25304,,Ukraine,48.3794,31.1656,2020-01-29,0.0,0.0
25305,,Ukraine,48.3794,31.1656,2020-01-30,0.0,0.0
25306,,Ukraine,48.3794,31.1656,2020-01-31,0.0,0.0
25307,,Ukraine,48.3794,31.1656,2020-02-01,0.0,0.0
25308,,Ukraine,48.3794,31.1656,2020-02-02,0.0,0.0
25309,,Ukraine,48.3794,31.1656,2020-02-03,0.0,0.0
25310,,Ukraine,48.3794,31.1656,2020-02-04,0.0,0.0
25311,,Ukraine,48.3794,31.1656,2020-02-05,0.0,0.0
25312,,Ukraine,48.3794,31.1656,2020-02-06,0.0,0.0
25313,,Ukraine,48.3794,31.1656,2020-02-07,0.0,0.0
25314,,Ukraine,48.3794,31.1656,2020-02-08,0.0,0.0
25315,,Ukraine,48.3794,31.1656,2020-02-09,0.0,0.0
25316,,Ukraine,48.3794,31.1656,2020-02-10,0.0,0.0
25317,,Ukraine,48.3794,31.1656,2020-02-11,0.0,0.0
25318,,Ukraine,48.3794,31.1656,2020-02-12,0.0,0.0
25319,,Ukraine,48.3794,31.1656,2020-02-13,0.0,0.0
25320,,Ukraine,48.3794,31.1656,2020-02-14,0.0,0.0
25321,,Ukraine,48.3794,31.1656,2020-02-15,0.0,0.0
25322,,Ukraine,48.3794,31.1656,2020-02-16,0.0,0.0
25323,,Ukraine,48.3794,31.1656,2020-02-17,0.0,0.0
25324,,Ukraine,48.3794,31.1656,2020-02-18,0.0,0.0
25325,,Ukraine,48.3794,31.1656,2020-02-19,0.0,0.0
25326,,Ukraine,48.3794,31.1656,2020-02-20,0.0,0.0
25327,,Ukraine,48.3794,31.1656,2020-02-21,0.0,0.0
25328,,Ukraine,48.3794,31.1656,2020-02-22,0.0,0.0
25329,,Ukraine,48.3794,31.1656,2020-02-23,0.0,0.0
25330,,Ukraine,48.3794,31.1656,2020-02-24,0.0,0.0
25331,,Ukraine,48.3794,31.1656,2020-02-25,0.0,0.0
25332,,Ukraine,48.3794,31.1656,2020-02-26,0.0,0.0
25333,,Ukraine,48.3794,31.1656,2020-02-27,0.0,0.0
25334,,Ukraine,48.3794,31.1656,2020-02-28,0.0,0.0
25335,,Ukraine,48.3794,31.1656,2020-02-29,0.0,0.0
25336,,Ukraine,48.3794,31.1656,2020-03-01,0.0,0.0
25337,,Ukraine,48.3794,31.1656,2020-03-02,0.0,0.0
25338,,Ukraine,48.3794,31.1656,2020-03-03,1.0,0.0
25339,,Ukraine,48.3794,31.1656,2020-03-04,1.0,0.0
25340,,Ukraine,48.3794,31.1656,2020-03-05,1.0,0.0
25341,,Ukraine,48.3794,31.1656,2020-03-06,1.0,0.0
25342,,Ukraine,48.3794,31.1656,2020-03-07,1.0,0.0
25343,,Ukraine,48.3794,31.1656,2020-03-08,1.0,0.0
25344,,Ukraine,48.3794,31.1656,2020-03-09,1.0,0.0
25345,,Ukraine,48.3794,31.1656,2020-03-10,1.0,0.0
25346,,Ukraine,48.3794,31.1656,2020-03-11,1.0,0.0
25347,,Ukraine,48.3794,31.1656,2020-03-12,1.0,0.0
25348,,Ukraine,48.3794,31.1656,2020-03-13,3.0,1.0
25349,,Ukraine,48.3794,31.1656,2020-03-14,3.0,1.0
25350,,Ukraine,48.3794,31.1656,2020-03-15,3.0,1.0
25351,,Ukraine,48.3794,31.1656,2020-03-16,7.0,1.0
25352,,Ukraine,48.3794,31.1656,2020-03-17,14.0,2.0
25353,,Ukraine,48.3794,31.1656,2020-03-18,14.0,2.0
25354,,Ukraine,48.3794,31.1656,2020-03-19,16.0,2.0
25355,,Ukraine,48.3794,31.1656,2020-03-20,29.0,3.0
25356,,Ukraine,48.3794,31.1656,2020-03-21,47.0,3.0
25357,,Ukraine,48.3794,31.1656,2020-03-22,73.0,3.0
25358,,Ukraine,48.3794,31.1656,2020-03-23,73.0,3.0
25359,,Ukraine,48.3794,31.1656,2020-03-24,97.0,3.0
25390,,United Arab Emirates,24.0,54.0,2020-01-22,0.0,0.0
25391,,United Arab Emirates,24.0,54.0,2020-01-23,0.0,0.0
25392,,United Arab Emirates,24.0,54.0,2020-01-24,0.0,0.0
25393,,United Arab Emirates,24.0,54.0,2020-01-25,0.0,0.0
25394,,United Arab Emirates,24.0,54.0,2020-01-26,0.0,0.0
25395,,United Arab Emirates,24.0,54.0,2020-01-27,0.0,0.0
25396,,United Arab Emirates,24.0,54.0,2020-01-28,0.0,0.0
25397,,United Arab Emirates,24.0,54.0,2020-01-29,4.0,0.0
25398,,United Arab Emirates,24.0,54.0,2020-01-30,4.0,0.0
25399,,United Arab Emirates,24.0,54.0,2020-01-31,4.0,0.0
25400,,United Arab Emirates,24.0,54.0,2020-02-01,4.0,0.0
25401,,United Arab Emirates,24.0,54.0,2020-02-02,5.0,0.0
25402,,United Arab Emirates,24.0,54.0,2020-02-03,5.0,0.0
25403,,United Arab Emirates,24.0,54.0,2020-02-04,5.0,0.0
25404,,United Arab Emirates,24.0,54.0,2020-02-05,5.0,0.0
25405,,United Arab Emirates,24.0,54.0,2020-02-06,5.0,0.0
25406,,United Arab Emirates,24.0,54.0,2020-02-07,5.0,0.0
25407,,United Arab Emirates,24.0,54.0,2020-02-08,7.0,0.0
25408,,United Arab Emirates,24.0,54.0,2020-02-09,7.0,0.0
25409,,United Arab Emirates,24.0,54.0,2020-02-10,8.0,0.0
